TimeStamp,X,Y,Z
14:5:51.568,0,4,-2
14:5:51.568,-1,5,1
14:5:51.568,2,5,-1
14:5:51.568,1,1,-1
14:5:51.568,-4,3,-2
14:5:51.568,1,4,-2
14:5:51.568,-1,4,-2
14:5:51.568,-1,2,-2
14:5:51.568,4,3,-1
14:5:51.568,-3,-2,-3
14:5:51.568,0,4,-1
14:5:51.568,-1,2,-1
14:5:51.568,4,4,-2
14:5:51.568,2,5,-1
14:5:51.568,0,6,-1
14:5:51.568,1,5,-1
14:5:51.568,-7,0,-1
14:5:51.568,0,2,-2
14:5:51.568,2,8,-2
14:5:51.568,0,4,-1
14:5:51.568,1,1,-1
14:5:51.568,-2,4,0
14:5:51.568,-5,3,1
14:5:51.568,0,0,1
14:5:51.568,-1,3,-2
14:5:51.568,0,5,-2
14:5:51.568,0,0,-2
14:5:51.568,1,4,-2
14:5:51.568,1,5,-2
14:5:51.568,0,6,-1
14:5:51.568,0,6,-1
14:5:51.568,-1,2,-1
14:5:51.568,0,5,1
14:5:51.568,2,7,-1
14:5:51.595,-3,3,-1
14:5:51.595,-1,7,-2
14:5:51.595,1,7,-2
14:5:51.595,2,0,-1
14:5:51.595,-6,0,0
14:5:51.595,-4,2,-1
14:5:51.595,1,4,-2
14:5:51.595,-2,1,0
14:5:51.595,0,1,0
14:5:51.595,-1,2,0
14:5:51.595,0,4,0
14:5:51.595,-3,9,-2
14:5:51.595,1,5,-1
14:5:51.595,4,2,-3
14:5:51.595,-1,1,-1
14:5:51.595,1,4,-2
14:5:51.595,-3,3,0
14:5:51.595,5,5,-1
14:5:51.595,-4,2,0
14:5:51.595,2,2,-1
14:5:51.595,-1,4,-1
14:5:51.595,-1,3,0
14:5:51.595,2,-2,-2
14:5:51.595,1,3,-2
14:5:51.595,5,1,-2
14:5:51.596,-1,-2,-1
14:5:51.596,-4,2,-1
14:5:51.596,2,6,-1
14:5:51.596,1,1,0
14:5:51.628,0,4,-1
14:5:51.628,-1,2,-2
14:5:51.628,0,2,0
14:5:51.628,3,2,-1
14:5:51.628,-2,7,0
14:5:51.628,4,5,0
14:5:51.628,1,3,-4
14:5:51.628,-4,2,1
14:5:51.628,-2,1,-1
14:5:51.628,-3,1,0
14:5:51.628,3,5,-2
14:5:51.628,-1,2,0
14:5:51.628,-3,1,-1
14:5:51.628,-2,2,-1
14:5:51.628,-3,5,0
14:5:51.628,1,5,-2
14:5:51.628,1,6,0
14:5:51.628,0,1,0
14:5:51.628,-1,4,1
14:5:51.628,3,1,-1
14:5:51.628,-2,6,-2
14:5:51.628,2,3,0
14:5:51.628,-2,2,-2
14:5:51.628,0,0,-2
14:5:51.628,-4,2,-3
14:5:51.628,-2,2,-1
14:5:51.628,-3,7,-2
14:5:51.629,0,1,0
14:5:51.629,3,4,0
14:5:51.629,-4,5,-1
14:5:51.629,0,3,0
14:5:51.629,-2,2,-1
14:5:51.629,1,1,0
14:5:51.657,6,1,-1
14:5:51.657,-1,4,0
14:5:51.657,-2,3,-1
14:5:51.657,-2,1,0
14:5:51.657,6,2,1
14:5:51.657,-1,7,0
14:5:51.657,1,4,-1
14:5:51.657,0,6,0
14:5:51.657,1,3,-1
14:5:51.657,-1,1,-2
14:5:51.657,0,3,0
14:5:51.657,2,2,-2
14:5:51.657,4,4,0
14:5:51.657,-3,-2,-2
14:5:51.658,2,2,0
14:5:51.658,2,0,-1
14:5:51.658,0,3,-2
14:5:51.658,4,2,-1
14:5:51.658,0,5,-1
14:5:51.658,1,4,-3
14:5:51.658,1,7,0
14:5:51.658,5,8,-1
14:5:51.658,3,4,-2
14:5:51.658,2,3,-2
14:5:51.658,0,5,-2
14:5:51.658,1,1,-1
14:5:51.658,-2,3,0
14:5:51.658,-4,4,-2
14:5:51.658,-1,4,0
14:5:51.692,2,-1,-2
14:5:51.692,-6,5,-2
14:5:51.692,2,6,-2
14:5:51.692,1,3,-1
14:5:51.692,-1,4,-1
14:5:51.692,1,3,-1
14:5:51.692,1,5,0
14:5:51.692,-2,2,-2
14:5:51.692,2,6,-1
14:5:51.692,1,6,-1
14:5:51.692,-2,2,-2
14:5:51.692,0,0,-3
14:5:51.692,0,1,-2
14:5:51.692,-1,5,-1
14:5:51.692,-1,0,1
14:5:51.692,-3,4,-1
14:5:51.692,-4,2,-2
14:5:51.692,0,2,-1
14:5:51.692,0,-1,-1
14:5:51.692,-1,0,-1
14:5:51.692,1,4,-3
14:5:51.692,1,1,-1
14:5:51.692,2,0,-2
14:5:51.692,-4,3,-1
14:5:51.692,-1,1,0
14:5:51.692,0,6,0
14:5:51.692,0,4,-1
14:5:51.692,1,7,0
14:5:51.692,-2,4,-2
14:5:51.692,1,3,-1
14:5:51.692,-1,9,0
14:5:51.692,-1,1,-1
14:5:51.692,0,2,-1
14:5:51.692,-2,7,-2
14:5:51.692,1,2,0
14:5:51.722,3,2,1
14:5:51.722,0,1,-1
14:5:51.722,4,2,-1
14:5:51.722,0,0,-3
14:5:51.722,2,4,-2
14:5:51.722,2,5,-1
14:5:51.722,1,7,-3
14:5:51.722,4,3,-1
14:5:51.722,1,-1,-1
14:5:51.722,-1,5,-2
14:5:51.722,1,3,-1
14:5:51.722,-4,3,0
14:5:51.722,0,1,0
14:5:51.722,2,5,0
14:5:51.722,1,0,-2
14:5:51.722,-3,1,-2
14:5:51.722,-3,3,-2
14:5:51.722,-3,6,-1
14:5:51.722,2,0,0
14:5:51.722,-2,2,-1
14:5:51.722,0,3,-1
14:5:51.722,0,0,-1
14:5:51.722,0,3,-1
14:5:51.722,-1,3,0
14:5:51.722,0,4,-2
14:5:51.722,1,3,1
14:5:51.722,2,5,-2
14:5:51.723,1,1,1
14:5:51.723,2,3,1
14:5:51.723,-4,3,0
14:5:51.753,-1,4,0
14:5:51.754,0,0,-1
14:5:51.754,-3,2,-1
14:5:51.754,-4,2,-3
14:5:51.754,-1,4,-1
14:5:51.754,1,1,-1
14:5:51.754,2,3,-2
14:5:51.754,-4,3,1
14:5:51.754,2,3,0
14:5:51.754,3,3,1
14:5:51.754,0,5,0
14:5:51.754,0,6,-2
14:5:51.754,0,5,-1
14:5:51.754,-1,5,-2
14:5:51.754,1,9,0
14:5:51.754,0,6,-2
14:5:51.754,2,3,-1
14:5:51.754,0,4,-1
14:5:51.754,-3,0,-1
14:5:51.754,-1,2,-1
14:5:51.754,0,1,-1
14:5:51.754,3,3,-2
14:5:51.754,-1,0,-2
14:5:51.754,1,1,-2
14:5:51.754,0,3,-3
14:5:51.754,1,6,-3
14:5:51.754,2,4,0
14:5:51.754,-1,-4,-1
14:5:51.754,-2,5,0
14:5:51.754,-1,3,1
14:5:51.754,2,1,-1
14:5:51.754,-1,8,-1
14:5:51.782,1,2,0
14:5:51.782,-1,2,-2
14:5:51.782,-6,1,-1
14:5:51.782,0,1,-1
14:5:51.782,-2,-2,0
14:5:51.782,-4,1,0
14:5:51.782,1,-1,0
14:5:51.782,-1,3,-1
14:5:51.782,0,4,-1
14:5:51.782,-2,4,-1
14:5:51.782,4,5,-1
14:5:51.782,2,4,-1
14:5:51.782,-2,1,-1
14:5:51.782,0,6,-2
14:5:51.782,2,3,1
14:5:51.782,2,6,0
14:5:51.782,-3,6,-2
14:5:51.782,2,5,-1
14:5:51.782,-1,4,-2
14:5:51.782,-6,1,0
14:5:51.782,-5,3,-1
14:5:51.782,-1,1,0
14:5:51.782,1,2,-2
14:5:51.782,-1,4,0
14:5:51.782,1,1,1
14:5:51.782,-4,5,-1
14:5:51.782,-1,1,-1
14:5:51.783,-4,0,-2
14:5:51.814,-3,2,0
14:5:51.814,1,0,-1
14:5:51.814,2,4,-2
14:5:51.814,1,8,-1
14:5:51.814,0,9,-2
14:5:51.814,0,4,0
14:5:51.814,-2,5,-1
14:5:51.814,-2,7,0
14:5:51.814,5,2,0
14:5:51.814,5,3,-1
14:5:51.814,-2,6,-1
14:5:51.814,2,5,1
14:5:51.814,1,-1,-2
14:5:51.814,-5,3,0
14:5:51.814,-1,1,-2
14:5:51.814,0,2,-1
14:5:51.814,1,2,0
14:5:51.814,-1,6,-2
14:5:51.814,0,5,0
14:5:51.814,-4,1,-1
14:5:51.814,0,6,0
14:5:51.814,1,5,-1
14:5:51.814,-1,2,-3
14:5:51.814,-1,-2,-1
14:5:51.814,0,5,-3
14:5:51.814,0,7,-1
14:5:51.814,1,4,1
14:5:51.814,-4,4,-1
14:5:51.814,-6,2,-1
14:5:51.814,3,0,-1
14:5:51.814,0,3,-2
14:5:51.814,1,-1,-1
14:5:51.844,2,3,-2
14:5:51.844,3,1,-3
14:5:51.844,-1,-2,-2
14:5:51.844,-1,2,-3
14:5:51.844,7,2,-1
14:5:51.844,1,7,-1
14:5:51.844,3,4,-1
14:5:51.844,-1,3,2
14:5:51.844,5,2,-1
