TimeStamp,X,Y,Z
13:1:6.35,0,6,-2
13:1:6.35,0,5,2
13:1:6.35,2,4,-1
13:1:6.35,2,2,-1
13:1:6.35,0,5,-1
13:1:6.35,2,3,0
13:1:6.35,-1,2,-1
13:1:6.35,-2,0,-1
13:1:6.35,-1,0,-1
13:1:6.35,0,3,0
13:1:6.35,2,4,0
13:1:6.35,-5,2,-2
13:1:6.35,0,6,0
13:1:6.35,-2,5,0
13:1:6.35,0,4,0
13:1:6.35,2,3,-2
13:1:6.35,1,3,-1
13:1:6.35,0,3,-1
13:1:6.35,3,6,-1
13:1:6.35,5,4,-2
13:1:6.35,1,1,-2
13:1:6.35,4,-2,-1
13:1:6.35,-4,3,-1
13:1:6.35,0,1,0
13:1:6.35,3,3,0
13:1:6.35,-1,1,-1
13:1:6.35,0,2,-1
13:1:6.35,4,1,1
13:1:6.35,-6,1,0
13:1:6.35,-3,-1,-1
13:1:6.35,4,3,-1
13:1:6.35,-4,0,-2
13:1:6.66,-1,-3,1
13:1:6.66,-2,2,0
13:1:6.66,5,3,-1
13:1:6.66,2,2,-1
13:1:6.66,-1,4,0
13:1:6.66,5,2,-1
13:1:6.66,-6,3,-1
13:1:6.66,4,0,-1
13:1:6.66,-1,6,-1
13:1:6.66,1,2,-1
13:1:6.66,0,2,-1
13:1:6.66,1,1,-2
13:1:6.67,-2,-1,0
13:1:6.67,-1,4,0
13:1:6.67,1,4,-2
13:1:6.67,1,1,-2
13:1:6.67,-1,-5,-2
13:1:6.67,-2,2,-1
13:1:6.67,-1,3,0
13:1:6.67,4,2,0
13:1:6.67,-1,1,0
13:1:6.67,0,-1,-1
13:1:6.67,-2,5,1
13:1:6.67,-1,1,-2
13:1:6.67,0,3,-1
13:1:6.67,1,4,-2
13:1:6.67,2,0,-2
13:1:6.67,-1,0,-1
13:1:6.67,-7,2,-2
13:1:6.67,-1,1,-2
13:1:6.67,0,-1,-1
13:1:6.67,1,3,-2
13:1:6.94,4,3,-1
13:1:6.94,2,1,-1
13:1:6.94,3,2,-1
13:1:6.94,1,5,-1
13:1:6.95,2,1,-1
13:1:6.95,1,1,-1
13:1:6.95,0,-1,-2
13:1:6.95,3,3,-2
13:1:6.95,-2,0,1
13:1:6.95,1,0,0
13:1:6.95,-7,2,-1
13:1:6.95,3,-1,0
13:1:6.95,3,-3,-1
13:1:6.95,1,-1,0
13:1:6.95,0,4,-2
13:1:6.95,1,3,-1
13:1:6.95,3,1,0
13:1:6.95,0,2,-1
13:1:6.95,-1,3,0
13:1:6.95,-1,1,-1
